transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
221,35,936,2017-05-08 00:00:00,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14 00:00:00
222,8,939,2017-07-08 00:00:00,1,Approved,Solex,Road,medium,small,1703.52,1516.13,2011-04-16 00:00:00
223,2,2698,2017-11-30 00:00:00,0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05 00:00:00
224,69,579,2017-04-25 00:00:00,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02 00:00:00
225,54,2036,2017-03-30 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-12 00:00:00
226,8,3077,2017-03-10 00:00:00,0,Approved,Solex,Road,medium,small,1703.52,1516.13,1993-04-20 00:00:00
227,86,369,2017-03-16 00:00:00,1,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2005-05-10 00:00:00
228,13,821,2017-04-04 00:00:00,1,Approved,Solex,Standard,medium,medium,1163.89,589.27,2013-03-12 00:00:00
229,19,2687,2017-03-13 00:00:00,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29 00:00:00
230,86,681,2017-12-23 00:00:00,1,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2013-06-09 00:00:00
231,46,37,2017-08-12 00:00:00,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20 00:00:00
232,30,3002,2017-08-04 00:00:00,0,Approved,Solex,Standard,high,medium,748.17,448.9,1999-07-20 00:00:00
233,92,396,2017-09-01 00:00:00,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-21 00:00:00
234,71,550,2017-09-01 00:00:00,1,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-24 00:00:00
235,77,1605,2017-07-02 00:00:00,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10 00:00:00
236,7,2325,2017-08-31 00:00:00,1,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2003-03-18 00:00:00
237,23,1420,2017-03-11 00:00:00,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02 00:00:00
238,12,3099,2017-10-08 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1994-09-09 00:00:00
239,61,1645,2017-10-01 00:00:00,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-05-21 00:00:00
240,21,546,2017-11-23 00:00:00,0,Approved,Solex,Standard,medium,large,1071.23,380.74,1991-11-10 00:00:00
241,86,2885,2017-03-27 00:00:00,1,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2003-01-05 00:00:00
242,57,2740,2017-12-04 00:00:00,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1998-12-17 00:00:00
243,63,3166,2017-11-13 00:00:00,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-17 00:00:00
244,63,3487,2017-12-20 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26 00:00:00
245,33,2890,2017-09-22 00:00:00,1,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2010-06-07 00:00:00
246,98,3370,2017-01-22 00:00:00,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2015-06-17 00:00:00
247,15,3393,2017-01-29 00:00:00,1,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2009-03-08 00:00:00
248,57,2410,2017-07-21 00:00:00,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1993-06-23 00:00:00
249,61,3466,2017-02-10 00:00:00,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-17 00:00:00
250,48,1454,2017-11-25 00:00:00,0,Cancelled,WeareA2B,Standard,medium,medium,1762.96,950.52,1997-02-09 00:00:00
252,78,3089,2017-12-03 00:00:00,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2013-09-16 00:00:00
253,2,3123,2017-12-30 00:00:00,0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05 00:00:00
254,67,2692,2017-07-26 00:00:00,0,Approved,Solex,Standard,medium,large,1071.23,380.74,1999-06-23 00:00:00
255,67,2801,2017-04-01 00:00:00,1,Cancelled,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22 00:00:00
256,13,1580,2017-10-22 00:00:00,1,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-16 00:00:00
257,65,352,2017-03-22 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-21 00:00:00
258,49,1777,2017-06-15 00:00:00,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04 00:00:00
259,87,142,2017-07-06 00:00:00,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,1997-08-25 00:00:00
260,31,3393,2017-12-28 00:00:00,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2011-03-16 00:00:00
261,17,599,2017-05-09 00:00:00,0,Approved,Solex,Standard,high,medium,1024.66,614.8,2009-03-08 00:00:00
262,91,1258,2017-01-18 00:00:00,0,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26 00:00:00
263,53,3405,2017-10-22 00:00:00,1,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2000-05-22 00:00:00
264,38,3198,2017-01-30 00:00:00,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1993-07-20 00:00:00
265,20,834,2017-06-26 00:00:00,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-05 00:00:00
266,44,3467,2017-11-07 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09 00:00:00
267,69,3436,2017-08-13 00:00:00,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2014-10-10 00:00:00
268,68,1516,2017-08-27 00:00:00,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20 00:00:00
269,11,2833,2017-01-25 00:00:00,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2013-03-12 00:00:00
270,2,2362,2017-02-13 00:00:00,0,Approved,Solex,Standard,medium,medium,71.49,53.62,2005-08-09 00:00:00
271,27,2337,2017-07-11 00:00:00,0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23 00:00:00
272,0,2149,2017-04-30 00:00:00,1,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16 00:00:00
273,81,2133,2017-05-19 00:00:00,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1997-02-09 00:00:00
274,6,360,2017-05-26 00:00:00,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2014-03-03 00:00:00
275,76,2969,2017-02-03 00:00:00,1,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-10 00:00:00
276,18,1720,2017-04-28 00:00:00,0,Approved,Solex,Standard,medium,medium,575.27,431.45,1993-10-02 00:00:00
277,18,2904,2017-03-23 00:00:00,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1998-12-16 00:00:00
278,9,754,2017-06-03 00:00:00,0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-07 00:00:00
279,35,1826,2017-04-25 00:00:00,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14 00:00:00
280,93,2487,2017-04-08 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2016-03-29 00:00:00
281,40,2815,2017-02-18 00:00:00,0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02 00:00:00
282,1,541,2017-05-04 00:00:00,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2004-09-28 00:00:00
283,16,302,2017-03-29 00:00:00,0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-09 00:00:00
284,44,2024,2017-10-03 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2012-06-04 00:00:00
285,48,142,2017-07-27 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28 00:00:00
286,56,768,2017-08-07 00:00:00,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1993-07-20 00:00:00
287,36,2147,2017-02-07 00:00:00,1,Approved,Solex,Standard,low,medium,1289.85,74.51,2012-06-04 00:00:00
288,36,529,2017-11-20 00:00:00,1,Approved,Solex,Standard,low,medium,945.04,507.58,2006-02-02 00:00:00
289,13,825,2017-02-23 00:00:00,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,1994-09-09 00:00:00
290,55,624,2017-04-05 00:00:00,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1993-07-20 00:00:00
291,38,2302,2017-11-07 00:00:00,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-05-09 00:00:00
292,64,3380,2017-10-28 00:00:00,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2015-06-17 00:00:00
293,0,314,2017-11-19 00:00:00,0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2007-08-04 00:00:00
294,79,1079,2017-08-25 00:00:00,1,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09 00:00:00
295,11,1643,2017-01-20 00:00:00,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04 00:00:00
296,91,1524,2017-03-14 00:00:00,1,Approved,Solex,Standard,medium,medium,100.35,75.26,2003-09-10 00:00:00
297,18,3205,2017-04-14 00:00:00,1,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-12 00:00:00
298,17,2860,2017-11-20 00:00:00,1,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09 00:00:00
299,13,772,2017-05-24 00:00:00,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-09 00:00:00
300,4,323,2017-03-25 00:00:00,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2004-08-17 00:00:00
302,42,2426,2017-03-17 00:00:00,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,1999-12-04 00:00:00
303,48,1883,2017-11-18 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28 00:00:00
304,12,2745,2017-04-07 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2016-07-09 00:00:00
305,77,2819,2017-01-04 00:00:00,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10 00:00:00
306,25,792,2017-12-13 00:00:00,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2015-10-18 00:00:00
307,35,923,2017-04-20 00:00:00,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14 00:00:00
308,7,3353,2017-07-21 00:00:00,0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28 00:00:00
309,68,3394,2017-11-27 00:00:00,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20 00:00:00
310,75,3213,2017-10-21 00:00:00,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2004-07-25 00:00:00
311,77,3260,2017-03-07 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09 00:00:00
312,1,1015,2017-12-04 00:00:00,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14 00:00:00
313,81,2266,2017-01-25 00:00:00,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04 00:00:00
314,6,58,2017-08-20 00:00:00,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2007-08-04 00:00:00
315,40,3118,2017-12-18 00:00:00,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21 00:00:00
316,62,1414,2017-08-01 00:00:00,0,Approved,Solex,Standard,medium,medium,478.16,298.72,2015-04-11 00:00:00
317,90,2202,2017-06-19 00:00:00,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1999-07-26 00:00:00
318,32,2144,2017-05-31 00:00:00,1,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1992-10-11 00:00:00
319,65,1033,2017-10-09 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2002-08-31 00:00:00
320,15,2157,2017-06-20 00:00:00,1,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-07 00:00:00
321,36,1097,2017-01-23 00:00:00,0,Approved,Solex,Standard,low,medium,945.04,507.58,2008-03-19 00:00:00
322,12,2757,2017-04-19 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17 00:00:00
323,67,87,2017-11-08 00:00:00,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22 00:00:00
324,87,2049,2017-10-11 00:00:00,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20 00:00:00
325,62,952,2017-11-14 00:00:00,1,Approved,Solex,Standard,medium,medium,478.16,298.72,1992-10-02 00:00:00
326,55,1745,2017-01-20 00:00:00,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1993-06-23 00:00:00
327,1,40,2017-05-09 00:00:00,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14 00:00:00
328,98,372,2017-10-17 00:00:00,1,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1991-05-06 00:00:00
329,79,1627,2017-08-11 00:00:00,1,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09 00:00:00
330,1,444,2017-11-15 00:00:00,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-09-15 00:00:00
331,61,217,2017-05-23 00:00:00,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10 00:00:00
332,71,1656,2017-08-02 00:00:00,1,Approved,Solex,Standard,high,large,1842.92,1105.75,2006-05-22 00:00:00
333,58,485,2017-12-16 00:00:00,1,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-25 00:00:00
334,86,2252,2017-02-21 00:00:00,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1999-07-20 00:00:00
335,95,3103,2017-11-01 00:00:00,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-10 00:00:00
336,55,506,2017-10-05 00:00:00,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21 00:00:00
338,32,1881,2017-01-02 00:00:00,1,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2003-03-18 00:00:00
339,65,2903,2017-12-04 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2002-08-31 00:00:00
340,49,1274,2017-12-16 00:00:00,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04 00:00:00
341,1,1443,2017-08-27 00:00:00,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2005-08-09 00:00:00
342,24,2091,2017-03-14 00:00:00,0,Approved,Solex,Road,medium,large,1777.8,820.78,2011-05-07 00:00:00
344,7,1493,2017-07-09 00:00:00,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-11 00:00:00
345,84,1614,2017-03-21 00:00:00,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02 00:00:00
346,48,476,2017-07-19 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28 00:00:00
347,16,1777,2017-04-12 00:00:00,1,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-09 00:00:00
348,40,940,2017-08-11 00:00:00,0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02 00:00:00
349,100,2930,2017-10-20 00:00:00,1,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06 00:00:00
350,27,2354,2017-10-26 00:00:00,1,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23 00:00:00
351,59,1582,2017-06-15 00:00:00,0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-20 00:00:00
352,34,416,2017-06-19 00:00:00,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1995-12-19 00:00:00
353,18,1013,2017-04-20 00:00:00,1,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-10 00:00:00
354,83,533,2017-11-14 00:00:00,0,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16 00:00:00
355,82,968,2017-03-22 00:00:00,1,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1993-05-26 00:00:00
356,88,727,2017-07-09 00:00:00,1,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-16 00:00:00
357,77,1160,2017-04-13 00:00:00,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10 00:00:00
358,6,3425,2017-12-06 00:00:00,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1991-11-07 00:00:00
359,10,1614,2017-11-10 00:00:00,1,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31 00:00:00
360,69,2140,2017-04-26 00:00:00,1,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10 00:00:00
361,15,2589,2017-01-31 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-12 00:00:00
362,7,2920,2017-09-22 00:00:00,1,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2014-03-03 00:00:00
363,73,62,2017-08-14 00:00:00,1,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31 00:00:00
364,32,1112,2017-09-13 00:00:00,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22 00:00:00
365,39,1995,2017-05-03 00:00:00,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2007-12-11 00:00:00
366,28,1965,2017-08-22 00:00:00,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,2016-11-22 00:00:00
368,25,366,2017-01-24 00:00:00,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10 00:00:00
369,32,2682,2017-07-29 00:00:00,0,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,2013-06-09 00:00:00
370,78,2993,2017-08-03 00:00:00,1,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25 00:00:00
371,44,1887,2017-08-28 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09 00:00:00
372,56,1692,2017-08-16 00:00:00,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,2012-05-18 00:00:00
373,1,1927,2017-06-24 00:00:00,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-09-15 00:00:00
374,15,2567,2017-03-07 00:00:00,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-07 00:00:00
375,17,3276,2017-07-05 00:00:00,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-20 00:00:00
376,0,1808,2017-02-09 00:00:00,0,Approved,Solex,Standard,medium,medium,478.16,298.72,2012-12-02 00:00:00
377,7,2368,2017-10-17 00:00:00,0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28 00:00:00
378,53,470,2017-10-27 00:00:00,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-09 00:00:00
379,20,3270,2017-03-03 00:00:00,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2016-02-04 00:00:00
380,3,1683,2017-08-20 00:00:00,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15 00:00:00
381,14,880,2017-09-18 00:00:00,1,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-24 00:00:00
382,83,309,2017-12-02 00:00:00,1,Approved,Solex,Touring,medium,large,2083.94,675.03,2015-08-02 00:00:00
383,39,1698,2017-11-28 00:00:00,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2011-05-09 00:00:00
384,67,1434,2017-08-28 00:00:00,0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05 00:00:00
385,40,2712,2017-05-14 00:00:00,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1993-06-23 00:00:00
386,13,892,2017-10-01 00:00:00,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2005-12-07 00:00:00
387,100,832,2017-10-15 00:00:00,1,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06 00:00:00
388,35,1033,2017-05-03 00:00:00,1,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,2010-06-07 00:00:00
389,17,2834,2017-02-15 00:00:00,1,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09 00:00:00
390,79,3015,2017-01-04 00:00:00,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2007-08-04 00:00:00
391,86,3484,2017-10-12 00:00:00,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1997-10-04 00:00:00
392,9,2775,2017-03-19 00:00:00,0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2014-03-03 00:00:00
393,58,1208,2017-08-30 00:00:00,1,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18 00:00:00
394,58,2109,2017-06-29 00:00:00,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1997-10-04 00:00:00
395,43,3195,2017-10-12 00:00:00,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04 00:00:00
396,88,3366,2017-06-27 00:00:00,1,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2000-11-03 00:00:00
397,15,2492,2017-02-27 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-12 00:00:00
398,6,389,2017-03-12 00:00:00,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-08-05 00:00:00
400,0,552,2017-07-24 00:00:00,1,Approved,Solex,Standard,medium,medium,71.49,53.62,2003-02-07 00:00:00
401,82,3009,2017-05-05 00:00:00,0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1991-08-05 00:00:00
402,88,2925,2017-06-14 00:00:00,0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1993-04-20 00:00:00
403,14,140,2017-02-17 00:00:00,0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-05 00:00:00
404,67,209,2017-09-14 00:00:00,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2007-08-04 00:00:00
405,76,225,2017-06-19 00:00:00,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-10 00:00:00
406,0,1595,2017-04-17 00:00:00,0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16 00:00:00
408,18,769,2017-12-11 00:00:00,0,Approved,Solex,Standard,medium,medium,575.27,431.45,2004-12-18 00:00:00
409,23,1282,2017-05-08 00:00:00,0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2011-05-07 00:00:00
410,82,2377,2017-03-07 00:00:00,0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2011-01-10 00:00:00
411,62,3355,2017-12-30 00:00:00,0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23 00:00:00
412,20,2350,2017-05-11 00:00:00,1,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1993-05-26 00:00:00
413,60,720,2017-09-09 00:00:00,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2014-07-28 00:00:00
414,65,3249,2017-02-02 00:00:00,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1993-05-26 00:00:00
415,76,2939,2017-10-01 00:00:00,1,Approved,WeareA2B,Standard,low,medium,642.31,513.85,1991-07-10 00:00:00
416,17,1035,2017-11-03 00:00:00,1,Approved,Solex,Standard,high,medium,1024.66,614.8,2016-02-04 00:00:00
417,73,492,2017-10-02 00:00:00,0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31 00:00:00
418,39,3100,2017-12-10 00:00:00,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-07 00:00:00
419,34,1586,2017-04-19 00:00:00,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17 00:00:00
